0.00000	0.00101
0.00002	0.00119
0.00005	0.00128
0.00007	0.00159
0.00009	0.00153
0.00011	0.00143
0.00014	0.00177
0.00016	0.00183
0.00018	0.00171
0.00020	0.00180
0.00023	0.00134
0.00025	0.00098
0.00027	0.00082
0.00029	0.00040
0.00032	0.00006
0.00034	-0.00015
0.00036	-0.00012
0.00039	-0.00034
0.00041	-0.00040
0.00043	0.00003
0.00045	0.00046
0.00048	0.00052
0.00050	0.00067
0.00052	0.00058
0.00054	0.00040
0.00057	0.00024
0.00059	-0.00052
0.00061	-0.00113
0.00063	-0.00079
0.00066	0.00119
0.00068	0.00668
0.00070	0.02078
0.00073	0.03867
0.00075	0.02319
0.00077	-0.02344
0.00079	-0.02472
0.00082	0.06918
0.00084	0.16037
0.00086	0.08624
0.00088	-0.10666
0.00091	-0.17999
0.00093	-0.10788
0.00095	-0.02917
0.00098	0.00519
0.00100	-0.04636
0.00102	-0.17841
0.00104	-0.20087
0.00107	-0.07812
0.00109	-0.00412
0.00111	-0.03271
0.00113	-0.11523
0.00116	-0.10709
0.00118	0.05984
0.00120	0.21881
0.00122	0.21069
0.00125	0.03159
0.00127	-0.11652
0.00129	-0.06927
0.00132	0.08911
0.00134	0.23969
0.00136	0.23233
0.00138	0.00165
0.00141	-0.14508
0.00143	-0.07532
0.00145	-0.02051
0.00147	-0.13379
0.00150	-0.33401
0.00152	-0.34241
0.00154	-0.09921
0.00156	0.17484
0.00159	0.25629
0.00161	0.07703
0.00163	-0.20639
0.00166	-0.31024
0.00168	-0.20966
0.00170	0.00339
0.00172	0.30661
0.00175	0.48746
0.00177	0.41000
0.00179	0.05753
0.00181	-0.29169
0.00184	-0.34064
0.00186	-0.19922
0.00188	0.03479
0.00190	0.20584
0.00193	0.24777
0.00195	0.23340
0.00197	0.02182
0.00200	-0.33972
0.00202	-0.41156
0.00204	-0.26221
0.00206	-0.11441
0.00209	0.06067
0.00211	0.10431
0.00213	0.08386
0.00215	-0.00452
0.00218	-0.16879
0.00220	-0.18124
0.00222	-0.08130
0.00224	0.03378
0.00227	0.09201
0.00229	0.11282
0.00231	0.07431
0.00234	-0.02295
0.00236	-0.10751
0.00238	-0.21506
0.00240	-0.13699
0.00243	0.13077
0.00245	0.28540
0.00247	0.11688
0.00249	-0.07074
0.00252	-0.08765
0.00254	-0.14453
0.00256	-0.12723
0.00259	-0.07758
0.00261	-0.03275
0.00263	0.04849
0.00265	0.10626
0.00268	0.16980
0.00270	0.11603
0.00272	-0.19220
0.00274	-0.45953
0.00277	-0.34259
0.00279	0.02518
0.00281	0.30173
0.00283	0.42148
0.00286	0.24493
0.00288	-0.00128
0.00290	-0.27423
0.00293	-0.44705
0.00295	-0.52786
0.00297	-0.17712
0.00299	0.41672
0.00302	0.52179
0.00304	0.41214
0.00306	-0.28381
0.00308	-0.54758
0.00311	-0.42642
0.00313	-0.00735
0.00315	0.30307
0.00317	0.32364
0.00320	0.40842
0.00322	0.17001
0.00324	-0.34232
0.00327	-0.54498
0.00329	-0.33737
0.00331	0.07132
0.00333	0.22330
0.00336	0.02664
0.00338	-0.19907
0.00340	-0.20682
0.00342	-0.15033
0.00345	-0.18454
0.00347	-0.17081
0.00349	-0.01682
0.00351	0.18820
0.00354	0.27448
0.00356	0.21600
0.00358	0.05267
0.00361	0.05283
0.00363	0.08176
0.00365	0.00751
0.00367	-0.01440
0.00370	0.12671
0.00372	0.23639
0.00374	0.16962
0.00376	-0.12326
0.00379	-0.48950
0.00381	-0.41235
0.00383	-0.01245
0.00385	0.11795
0.00388	-0.08807
0.00390	-0.33606
0.00392	-0.38458
0.00395	-0.11234
0.00397	0.21295
0.00399	0.27762
0.00401	0.16699
0.00404	-0.00647
0.00406	-0.15695
0.00408	-0.03802
0.00410	0.26425
0.00413	0.39648
0.00415	0.16049
0.00417	-0.13181
0.00420	-0.08154
0.00422	0.13028
0.00424	0.34998
0.00426	0.07370
0.00429	-0.45151
0.00431	-0.52194
0.00433	-0.08823
0.00435	0.28830
0.00438	0.10419
0.00440	-0.17920
0.00442	-0.20145
0.00444	0.13678
0.00447	0.20889
0.00449	-0.29517
0.00451	-0.52679
0.00454	-0.45117
0.00456	0.15506
0.00458	0.54007
0.00460	0.41223
