0.00000	-0.01932
0.00002	-0.01978
0.00005	-0.02005
0.00007	-0.02057
0.00009	-0.02142
0.00011	-0.02209
0.00014	-0.02188
0.00016	-0.02161
0.00018	-0.02255
0.00020	-0.02414
0.00023	-0.02719
0.00025	-0.03293
0.00027	-0.03934
0.00029	-0.04147
0.00032	-0.03549
0.00034	-0.01682
0.00036	0.00888
0.00039	0.03534
0.00041	0.05075
0.00043	0.02887
0.00045	-0.03622
0.00048	-0.10947
0.00050	-0.13370
0.00052	-0.08258
0.00054	0.01663
0.00057	0.09052
0.00059	0.07874
0.00061	0.01001
0.00063	-0.03751
0.00066	-0.02399
0.00068	-0.01205
0.00070	-0.04199
0.00073	-0.04837
0.00075	-0.02805
0.00077	0.00433
0.00079	0.07733
0.00082	0.12085
0.00084	0.04236
0.00086	-0.06064
0.00088	-0.04105
0.00091	0.04343
0.00093	0.07690
0.00095	0.03000
0.00098	-0.03510
0.00100	-0.03299
0.00102	0.01901
0.00104	0.04523
0.00107	-0.02203
0.00109	-0.13501
0.00111	-0.13885
0.00113	0.01477
0.00116	0.19659
0.00118	0.20401
0.00120	-0.05289
0.00122	-0.35101
0.00125	-0.41061
0.00127	-0.19641
0.00129	0.11795
0.00132	0.27789
0.00134	0.20886
0.00136	0.07849
0.00138	0.07001
0.00141	0.07605
0.00143	0.00244
0.00145	-0.06763
0.00147	-0.13736
0.00150	-0.25143
0.00152	-0.28217
0.00154	-0.17157
0.00156	-0.06912
0.00159	0.05072
0.00161	0.22519
0.00163	0.29684
0.00166	0.19275
0.00168	0.03812
0.00170	-0.07205
0.00172	-0.19125
0.00175	-0.27396
0.00177	-0.19763
0.00179	-0.01773
0.00181	0.08908
0.00184	0.11551
0.00186	0.17746
0.00188	0.23990
0.00190	0.22327
0.00193	0.12473
0.00195	0.08383
0.00197	0.05673
0.00200	-0.09940
0.00202	-0.26276
0.00204	-0.34198
0.00206	-0.30347
0.00209	-0.09702
0.00211	0.15494
0.00213	0.25513
0.00215	0.15079
0.00218	-0.00381
0.00220	-0.14587
0.00222	-0.23318
0.00224	-0.14853
0.00227	-0.00549
0.00229	0.04935
0.00231	0.06677
0.00234	0.04907
0.00236	-0.01382
0.00238	-0.07269
0.00240	-0.05731
0.00243	0.04321
0.00245	0.12234
0.00247	0.09921
0.00249	0.00488
0.00252	-0.05014
0.00254	-0.02939
0.00256	0.00223
0.00259	0.01108
0.00261	-0.01385
0.00263	-0.07263
0.00265	-0.13162
0.00268	-0.05591
0.00270	0.12558
0.00272	0.19348
