
0.00000	0.06693
0.00002	0.07730
0.00005	0.06961
0.00007	0.04605
0.00009	0.01791
0.00011	-0.00162
0.00014	-0.01224
0.00016	-0.01724
0.00018	-0.02518
0.00020	-0.05008
0.00023	-0.08078
0.00025	-0.11819
0.00027	-0.14554
0.00029	-0.13501
0.00032	-0.11850
0.00034	-0.11908
0.00036	-0.12314
0.00039	-0.11005
0.00041	-0.07449
0.00043	-0.03821
0.00045	-0.00092
0.00048	0.01346
0.00050	-0.01965
0.00052	-0.07202
0.00054	-0.11850
0.00057	-0.11646
0.00059	-0.05679
0.00061	0.03116
0.00063	0.11978
0.00066	0.17075
0.00068	0.16956
0.00070	0.11856
0.00073	0.04370
0.00075	-0.01385
0.00077	-0.06238
0.00079	-0.14212
0.00082	-0.22116
0.00084	-0.22729
0.00086	-0.16190
0.00088	-0.04904
0.00091	0.08862
0.00093	0.20895
0.00095	0.27576
0.00098	0.25928
0.00100	0.14679
0.00102	-0.03009
0.00104	-0.15555
0.00107	-0.13248
0.00109	-0.02527
0.00111	0.04877
0.00113	0.05753
0.00116	0.05206
0.00118	0.04099
0.00120	0.00681
0.00122	-0.01172
0.00125	-0.00479
0.00127	0.04105
0.00129	0.05838
0.00132	-0.02246
0.00134	-0.08264
0.00136	-0.00726
0.00138	0.16107
0.00141	0.26300
0.00143	0.21652
0.00145	0.11484
0.00147	0.01804
0.00150	-0.09323
0.00152	-0.23373
0.00154	-0.34341
0.00156	-0.30237
0.00159	-0.16321
0.00161	-0.06808
0.00163	-0.05722
0.00166	-0.03244
0.00168	0.08472
0.00170	0.19016
0.00172	0.17914
0.00175	0.07156
0.00177	-0.00592
0.00179	0.01938
0.00181	0.05167
0.00184	-0.00037
0.00186	-0.09360
0.00188	-0.11218
0.00190	-0.04239
0.00193	0.00497
0.00195	-0.01828
0.00197	-0.03241
0.00200	-0.01144
0.00202	-0.03970
0.00204	-0.12964
0.00206	-0.17847
0.00209	-0.09653
0.00211	0.03662
0.00213	0.12955
0.00215	0.18918
0.00218	0.17429
0.00220	0.12225
0.00222	0.07581
0.00224	0.03223
0.00227	0.05606
0.00229	0.08362
0.00231	0.02328
0.00234	-0.10352
0.00236	-0.17365
0.00238	-0.06351
0.00240	0.06461
0.00243	0.07272
0.00245	0.06223
0.00247	0.07092
0.00249	0.06647
0.00252	0.03174
0.00254	-0.03320
0.00256	-0.06885
0.00259	-0.05936
0.00261	-0.07147
0.00263	-0.11188
0.00265	-0.13434
0.00268	-0.12030
0.00270	-0.11896
0.00272	-0.17203
0.00274	-0.19128
0.00277	-0.10648
0.00279	-0.01855
0.00281	-0.03104
0.00283	-0.07666
0.00286	-0.03775
0.00288	0.04153
0.00290	0.04712
0.00293	0.00217
0.00295	0.03015
0.00297	0.17621
0.00299	0.28323
0.00302	0.18594
0.00304	-0.04691
0.00306	-0.20471
0.00308	-0.14215
0.00311	-0.01477
0.00313	-0.08942
0.00315	-0.28479
0.00317	-0.34174
0.00320	-0.18823
0.00322	0.03943
0.00324	0.15491
0.00327	0.13745
0.00329	0.11356
0.00331	0.16183
0.00333	0.19138
0.00336	0.06927
0.00338	-0.11789
0.00340	-0.19394
0.00342	-0.09421
0.00345	0.08392
0.00347	0.13892
0.00349	0.04285
0.00351	-0.06723
0.00354	-0.07217
0.00356	-0.00363
0.00358	-0.00137
0.00361	-0.04599
0.00363	-0.03299
0.00365	0.02118
0.00367	0.07111
0.00370	0.10577
0.00372	0.16263
0.00374	0.25433
0.00376	0.29672
0.00379	0.21146
0.00381	-0.00433
0.00383	-0.20224
0.00385	-0.25662
0.00388	-0.27682
0.00390	-0.34143
0.00392	-0.32996
0.00395	-0.16119
0.00397	0.05960
0.00399	0.17114
0.00401	0.15933
0.00404	0.16574
0.00406	0.23386
0.00408	0.25153
0.00410	0.09155
0.00413	-0.15491
0.00415	-0.20477
0.00417	-0.04233
0.00420	0.07339
0.00422	-0.04724
0.00424	-0.23901
0.00426	-0.17334
0.00429	0.02609
0.00431	0.12140
0.00433	0.06076
0.00435	-0.08286
0.00438	-0.13605
0.00440	-0.13345
0.00442	-0.12759
0.00444	-0.10977
0.00447	-0.01080
0.00449	0.15143
0.00451	0.21512
0.00454	0.17404
0.00456	0.09628
0.00458	0.06345
0.00460	0.07745
0.00463	0.02032
0.00465	-0.07977
0.00467	-0.10910
0.00469	-0.09921
0.00472	-0.12692
0.00474	-0.16647
0.00476	-0.12030
0.00478	0.04138
0.00481	0.17062
0.00483	0.14987
0.00485	0.07538
0.00488	0.02808
0.00490	0.04385
0.00492	0.07043
0.00494	-0.01086
0.00497	-0.11862
0.00499	-0.20883
0.00501	-0.21588
0.00503	-0.14890
0.00506	-0.15094
0.00508	-0.12869
0.00510	-0.07141
0.00512	-0.00336
0.00515	0.08102
0.00517	0.09982
0.00519	0.05566
0.00522	0.01202
0.00524	0.02002
0.00526	0.04477
0.00528	0.08426
0.00531	0.13989
0.00533	0.12076
0.00535	0.08322
0.00537	0.06625
0.00540	0.00784
0.00542	-0.05771
0.00544	-0.10941
0.00546	-0.14590
0.00549	-0.16815
0.00551	-0.23483
0.00553	-0.23697
0.00556	-0.10394
0.00558	0.00281
0.00560	0.09601
0.00562	0.15469
0.00565	0.12024
0.00567	0.09442
0.00569	0.02057
0.00571	-0.06201
0.00574	-0.05011
0.00576	-0.03027
0.00578	0.01355
0.00580	0.02792
0.00583	-0.03564
0.00585	-0.06656
0.00587	-0.09900
0.00590	-0.11505
0.00592	-0.05768
0.00594	-0.01053
0.00596	0.00806
0.00599	0.02896
0.00601	0.07266
0.00603	0.14786
0.00605	0.22293
0.00608	0.24554
0.00610	0.21609
0.00612	0.12634
0.00615	-0.03262
0.00617	-0.16919
0.00619	-0.25919
0.00621	-0.30280
0.00624	-0.26334
0.00626	-0.18378
0.00628	-0.08401
0.00630	0.04434
0.00633	0.19330
0.00635	0.28384
0.00637	0.25009
0.00639	0.14819
0.00642	0.04816
0.00644	0.00769
0.00646	-0.00424
0.00649	-0.02289
0.00651	-0.05054
0.00653	-0.07211
0.00655	-0.04547
0.00658	-0.02698
0.00660	-0.00504
0.00662	0.03125
0.00664	0.04007
0.00667	0.02304
0.00669	-0.05984
0.00671	-0.14624
0.00673	-0.17770
0.00676	-0.17441
0.00678	-0.09399
0.00680	0.04550
0.00683	0.15231
0.00685	0.16556
0.00687	0.13098
0.00689	0.09924
0.00692	0.07434
0.00694	0.06696
0.00696	0.00046
0.00698	-0.12802
0.00701	-0.19711
0.00703	-0.18417
0.00705	-0.14380
0.00707	-0.08606
0.00710	-0.03937
0.00712	-0.00681
0.00714	0.07407
0.00717	0.12152
0.00719	0.09946
0.00721	0.07809
0.00723	0.01862
0.00726	-0.03613
0.00728	-0.06848
0.00730	-0.14389
0.00732	-0.17447
0.00735	-0.15930
0.00737	-0.15170
0.00739	-0.11166
0.00741	-0.05438
0.00744	-0.00558
0.00746	0.03894
0.00748	0.09473
0.00751	0.10352
0.00753	0.06647
0.00755	0.02911
0.00757	-0.00089
0.00760	0.02875
0.00762	0.09430
0.00764	0.12036
0.00766	0.11264
0.00769	0.10336
0.00771	0.07089
0.00773	0.01062
0.00776	-0.03677
0.00778	-0.07880
0.00780	-0.12341
0.00782	-0.18277
0.00785	-0.25363
0.00787	-0.23172
0.00789	-0.09717
0.00791	0.04282
0.00794	0.11316
0.00796	0.12839
0.00798	0.10989
0.00800	0.07584
0.00803	0.05219
0.00805	-0.03162
0.00807	-0.10855
0.00810	-0.06012
0.00812	-0.00293
0.00814	-0.00751
0.00816	-0.04718
0.00819	-0.10159
0.00821	-0.09015
0.00823	-0.01154
0.00825	-0.01050
0.00828	-0.06015
0.00830	-0.03259
0.00832	0.04410
0.00834	0.10214
0.00837	0.12674
0.00839	0.13391
0.00841	0.16037
0.00844	0.17578
0.00846	0.10345
0.00848	-0.04688
0.00850	-0.17880
0.00853	-0.23471
0.00855	-0.22543
0.00857	-0.20819
0.00859	-0.18982
0.00862	-0.09628
0.00864	0.06268
0.00866	0.19568
0.00868	0.24301
0.00871	0.21872
0.00873	0.15189
0.00875	0.06595
0.00878	0.01407
0.00880	-0.01059
0.00882	-0.02991
0.00884	-0.03140
0.00887	-0.04337
0.00889	-0.07919
0.00891	-0.04602
0.00893	0.02197
0.00896	0.03857
0.00898	0.05399
0.00900	0.01309
0.00902	-0.07233
0.00905	-0.09918
0.00907	-0.13348
0.00909	-0.13596
0.00912	-0.03778
0.00914	0.03998
0.00916	0.09601
0.00918	0.14310
0.00921	0.13339
0.00923	0.10355
0.00925	0.08835
0.00927	0.04306
0.00930	-0.04474
0.00932	-0.10544
0.00934	-0.14633
0.00937	-0.16797
0.00939	-0.13202
0.00941	-0.08429
0.00943	-0.04187
0.00946	0.00537
0.00948	0.03848
0.00950	0.08551
0.00952	0.11270
0.00955	0.07440
0.00957	0.01190
0.00959	-0.05148
0.00961	-0.09760
0.00964	-0.11896
0.00966	-0.13605
0.00968	-0.15186
0.00971	-0.14850
0.00973	-0.09677
0.00975	-0.03534
0.00977	-0.00876
0.00980	0.02737
0.00982	0.07150
0.00984	0.08737
0.00986	0.08722
0.00989	0.04434
0.00991	-0.01218
0.00993	0.00287
0.00995	0.06308
0.00998	0.10873
0.01000	0.10724
0.01002	0.06454
0.01005	0.01669
0.01007	-0.01157
0.01009	-0.03058
0.01011	-0.06998
0.01014	-0.12766
0.01016	-0.17447
0.01018	-0.19623
0.01020	-0.16797
0.01023	-0.08990
0.01025	0.01816
0.01027	0.10855
0.01029	0.13287
0.01032	0.09357
0.01034	0.04260
0.01036	0.01367
0.01039	-0.01181
